supplier_id,company_name,company_description,iec_code,deal_in,year_established,city,state_name,location,total_reviews,total_products,catalog_listed_products,industry_category,is_star_exporter,logo_url
01dd30bd-e96f-41bd-aa4b-796719a0366a,NISCHAL ENGINEERING COMPANY PRIVATE LIMITED,"We at M/s. Nischal Engineering Co. Pvt. Ltd., have evolved into a trusted name in the field of fabrication, manufacturing, and supply of process equipment, heavy structural fabrication and industrial products.

Our expertise includes manufacturing and supply of pressure vessels, non-pressure parts, heat exchangers, vapour separators, heavy structural fabrication, heavy machining, a wide range of pipe supports, insulation materials, forgings, and casting items for industries such as Oil &amp; Gas, Chemical, Petrochemical, Refinery, Fertiliser, Cement, Ship Building and other process industries.

Our extended product range covers various specialised industrial items, including:
Vapour Separators, Heat Exchangers, Heater-Preheater, Condensate Pot, Steam Ring, Heavy / Light Structural fabrication, Crimp Plates (Mud Mats), Pipe Supports, ODD-OHD Cups, Reformer Doors, Heater Doors, Sight Doors, Bulkhead Plates, Guide Rings, Heat Exchangers, Shut-Off Blinds (SOB), Dampers, SS 316L Gratings, SS/CS Railings, Columns &amp; Internals, Pressure Vessels, Mixing Tanks, Storage Tanks, Condensate Systems, Manifold Header Boxes, SS/CS/AS Piping, CS/SS Ducting, Mechanical Drives, Tensioning Systems (Pull Rods, Joint Heads, Torque Rods), Shafts, Foundation/Anchor Bolts, Refractory Anchors, Insulation material (Insulation Pin &amp; Washer), Ferrules (MOC: SS, Incoloy 800 H &amp; Inconel), etc.
We work with a wide range of materials such as:
IS 2062 E250, E 350 Gr. A/B, ASTM A240 TP 304/304L/316/316L/310, SA 516 Gr. 60/70, Alloy Steel, A106 Gr. B, Incoloy 800H, Inconel 690, Aluminum, Brass, Copper, Castings, Steel Castings, EN 8/9/19/24, various graded forgings with machining.",0313026700,Goods,2008,Mumbai,Maharashtra,"Mumbai, Maharashtra, India",0,0,0,Engineering Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260522T112106Z-985965-98321fc2-NECPL%20-%20LOGO-cropped.png
6434133c-bd2f-4701-bd2d-1dce6c277e1c,Aadi Global Ventures,"Aadi Global Ventures is a verified Indian export company based in Mumbai, India, engaged in the sourcing and export of high-quality agro products, spices, fresh fruits & vegetables, food commodities, and FMCG food products.

We are committed to delivering reliable export solutions with a focus on quality assurance, competitive pricing, timely shipment, and long-term international business relationships.

Our product range includes Turmeric Finger, Turmeric Powder, Red Chilli, Cumin Seeds, Coriander Seeds, Fresh Produce, Packaged Snacks, Instant Foods, Cooking Oils & Ghee, Confectionery, Beverages, Canned & Preserved Foods, Cereals & Breakfast Foods, Dairy Products, Staples, and customized sourcing solutions as per buyer requirements.

As a verified exporter, we aim to connect global buyers with trusted Indian products while maintaining professional communication and efficient trade operations.",SSMPS1951Q,Goods,2024,Mumbai,Maharashtra,"Mumbai, Maharashtra, India",0,1,0,Agricultural or Allied Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260520T191148Z-287991-4fdda6eb-logo-cropped.png
90567650-31d5-445b-a526-c1e211fd3016,TANSEN INTERNATIONAL,"Tansen International is established, focusing on bridging local manufacturers with global markets. Initial operations begin in INDIA, starting with [textiles &amp; apparels].
 Our company Tansen International was founded in 2024 with one goal: to deliver Textile and apparels that meets international quality standards, on time, every time.
Tansen International continues to grow, offering end-to-end import-export solutions with integrity, speed, and global reach.

",FLBPK5285A,Goods,2024,Chennai,Tamil Nadu,"Chennai, Tamil Nadu, India",0,0,0,Textile & Apparel Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F649464033-image.png
3935cfd4-a8d9-4827-b10d-1d049cb3da0f,TRUST GLOBAL EXIM (OPC) PRIVATE LIMITED,"our company deal in agricultural commodity like , basamati - non basamati rice , wheat , pulses , spices , corn ,red chilli ,turmaric , groundnuts , dehydrated onion , moringa powder , potatoes , mango , banana , grapes , all fruits &amp; vegetables , menthol , teakwood . all this product export premium quality with best price , all this possible our great network with our farmers ...no middle man here . our moto farm to global . ",AALCT6845Q,Goods,2025,Chandrapur,Maharashtra,"Chandrapur, Maharashtra, India",0,0,0,Agricultural or Allied Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F274558660-logo.jpg
d8ef08a5-b6cf-4d3d-a5ef-e8e5fcadd8e9,RUSHABH GEMS,"We are a Mumbai-based business specializing in silver and pearl jewellery, offering a curated range of pearl-studded and sterling silver pieces for the trade. Backed by a second-generation background in the pearls industry, the business combines sourcing expertise with a quality-driven approach to jewellery supply for wholesale and B2B buyers.",0396009280,Goods,1996,Maharashtra,Maharashtra,"Maharashtra, Maharashtra, India",0,0,0,Gems and Jewellery Products,0,
c6f9a4fe-c163-4f9f-ac59-a44b461002e6,VISHWAKARMA INDUSTRIES,"We are a leading manufacturer and exporter of handcrafted wooden and iron furniture, proudly based in Jodhpur, Rajasthan, India — a city renowned worldwide for its rich heritage of handicrafts and craftsmanship.

With a strong focus on quality, craftsmanship, and innovation, we specialize in creating highly customized furniture tailored to the specific requirements of our clients. Our products combine traditional Indian craftsmanship with contemporary designs, ensuring an enhanced level of quality, durability, functionality, and performance.

Backed by our in-house manufacturing capabilities, skilled craftsmen, and well-established production infrastructure, we have the capacity to produce several 40' HQ containers every month while maintaining consistent quality and attention to detail.

We work closely with our international clients to develop products that meet their design, quality, technical, and commercial requirements, making us a reliable long-term manufacturing partner for furniture businesses worldwide.",1311002782,Goods,1995,Jodhpur,Rajasthan,"Jodhpur, Rajasthan, India",0,0,0,Handicrafts,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260907T044148Z-206514-753108a4-new%20logo-cropped.png
145f5c65-aa15-4ee2-bc4e-30bb4ceac61e,TECHCRONUS BUSINESS SOLUTIONS PRIVATE LIMITED,"Techcronus is a global IT consulting and digital transformation company delivering enterprise-grade business applications and custom software solutions since 2013. We are a leading Microsoft Partner, Salesforce Partner, Odoo Partner and proud members of NASSCOM, GESIA, and IAMCP with offices in the USA, UAE, Australia, and India (HQ).

We bring 85+ certified experts and a proven track record of 800+ successful projects for brands including De Beers, Payoneer, Toyota, Starbucks, Unilever, and BestBuy, enabling organizations to innovate faster, streamline operations, and scale confidently.

𝗪𝗵𝗮𝘁 𝘄𝗲 𝗱𝗲𝗹𝗶𝘃𝗲𝗿:

𝗠𝗶𝗰𝗿𝗼𝘀𝗼𝗳𝘁 𝗦𝗼𝗹𝘂𝘁𝗶𝗼𝗻𝘀

   • Dynamics 365 ERP (NAV, Business Central, GP, Finance, SCM, AX, HR)
   • Dynamics 365 CRM (Sales, Customer Service, Field Service, CE, Project Operations)
   • Microsoft Power Platform (Power BI, Power Apps, Power Automate)
   • .NET, Azure &amp; AI Development for secure and scalable applications
   • AI/ML &amp; OpenAI Integrations for intelligent automation

𝗦𝗮𝗹𝗲𝘀𝗳𝗼𝗿𝗰𝗲 𝗦𝗼𝗹𝘂𝘁𝗶𝗼𝗻𝘀

   • Sales, Service &amp; Experience Cloud implementation
   • Marketing Cloud &amp; Pardot for campaign automation
   • CPQ, Revenue Cloud &amp; Health Cloud solutions
   • AppExchange Development &amp; ISV Enablement
   • Lightning Migration &amp; Managed Support

𝗗𝗶𝗴𝗶𝘁𝗮𝗹 and 𝗘𝗻𝗴𝗶𝗻𝗲𝗲𝗿𝗶𝗻𝗴 𝗦𝗲𝗿𝘃𝗶𝗰𝗲𝘀

   • Full-stack Web &amp; Mobile Application Development
   • Cloud &amp; DevOps (Azure &amp; AWS)
   • AI/ML, ChatGPT &amp; Cognitive Integrations
   • Product Engineering &amp; Dedicated Team Augmentation

𝗘𝘅𝗽𝗲𝗿𝘁𝗶𝘀𝗲; 𝗦𝗽𝗲𝗰𝗶𝗮𝗹𝘁𝗶𝗲𝘀

   • Dynamics 365 ERP (NAV, BC, Finance, SCM)
   • Dynamics 365 CRM (Sales, Field, CE)
   • Microsoft Power Platform (BI, Apps, Automate)
   • .NET &amp; Azure Development
   • AI/ML, OpenAI Integrations
   • Salesforce (Sales, Service, CPQ, Marketing, ISV)
   • AppExchange Development
   • AWS &amp; Azure DevOps
   • Full-Stack Development &amp; Cloud Integration",AAACN5295M,Services,1992,Ahmedabad,Gujarat,"Ahmedabad, Gujarat, India",0,0,0,Information Technology (IT & ITES) Services,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F399439724-Untitled2.png
dcfadae9-6540-4972-b21d-a5ab8cb79c70,AMEYA MARG EXPORTS AND IMPORTS,"""Ameya Marg Exports and Imports"", an India-based company with 25+ years of experience in specializing in the sourcing, processing, and export of high-quality non-basmati rice. We are a completely legalized firm by the government of India with GST certificate, Udyam Certificate, IEC Code and  APEDA License.
We ensure consistent quality, competitive pricing, and timely delivery. 

Our product range includes: 
• Sona Masoori Rice (BPT-5204)
• Premium Fine Grain Rice (HMT / RNR varieties)
• Long Grain Non-Basmati Rice (RGL types)
• Brown Rice (Unpolished Whole Grain)

We are capable of supplying rice tailored to your specific requirements, including:
• Grain type and size
• Broken percentage (5%, 10%, 25%)
• Quality specifications
• Customized packaging (5 kg, 10 kg, 25 kg, 50 kg bags – private labeling available)

We are committed to building long-term business relationships with quality, transparency, and reliability. 
We would be happy to provide samples or further details upon your request.",FIEPP0908K,Goods,2026,Kakinada,Andhra Pradesh,"Kakinada, Andhra Pradesh, India",0,0,0,Agricultural or Allied Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F122217968-Horizontal%20Logo%20(1).png
b21ce4fa-8717-4fff-abae-090ecd9cc456,JAI BHAVANI MATA METWORKS PRIVATE LIMITED,,AAECJ6653R,Goods,2019,Bhosari Midc,Maharashtra,"Bhosari Midc, Maharashtra, India",0,0,0,Engineering Products,0,
6a42b6d5-92a3-4add-a817-31f9ab7d7d63,B. M. INFOTRADE PRIVATE LIMITED,"B M Infotrade have been designing solutions for a better tomorrow since 1996. Our divisions are Cloud Technology, Data &amp; AI, Cyber Security, and Application Development. B M Infotrade’s – Technology Manage Services include Cloud workload migrations, Data Analytics, Data Lake, Mobile &amp; Web Apps.",AAECB8518R,Services,2012,Jaipur,Rajasthan,"Jaipur, Rajasthan, India",0,1,0,Information Technology (IT & ITES) Services,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F418864674-Fevicon-cropped.png
7fa82ab1-61c2-466b-ba12-ded6229168bb,SERULA FOODS LLP,"Serula Foods LLP, located in Pune India, specialises in bulk supply of versatile, high quality spice blends for industrial and HORECA use.",ADXFS9242C,Goods,2000,Pune,Maharashtra,"Pune, Maharashtra, India",0,0,0,Food Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260508T073953Z-343609-d8d130a3-serulalogonotext-cropped.png
c6571691-701b-434c-b0dc-d14718584879,STARTBIT IT SOLUTIONS PRIVATE LIMITED,"Startbit IT Solutions Pvt. Ltd., an ISO 27001 and 9001 Certified Company, is a Global IT Services company with expertise in outsourced product development and custom software development with focusing on software development, IT consulting, customized development. We are consistently delivering offshore outsourcing solutions, quality software products and solutions to start-ups, mid-size and large enterprises worldwide. We have 2,000+ satisfied clients worldwide.
We are partnered with Shopify, Salesforce, Microsoft, AWS, SAP and Strapi. We have certified team in various technologies and tools to cater your business requirement. We have good use cases for AI and AI enabled tool to enhance the productivity, your business processes and overall business growth.",AACCV7644N,Services,2008,Jaipur,Rajasthan,"Jaipur, Rajasthan, India",0,1,0,Information Technology (IT & ITES) Services,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F378014043-logo-1.jpg
4b4ea2c5-7a2d-4528-835d-6a639800393c,LINKAGE IT PRIVATE LIMITED,"LinkageIT® is a specialized IT staffing and technology consulting company focused on providing highly skilled IT consultants across a wide range of technologies and experience levels. We partner closely with organizations to understand their business and technology needs, enabling us to deliver top-tier talent on a timely and reliable basis.

Our core expertise lies in niche and high-end IT staffing, helping clients scale their teams with experienced professionals across cloud, data engineering, AI, Analytics, DevOps, cybersecurity, and enterprise technologies. In addition to staffing services, LinkageIT® also offers custom software development, digital transformation, cloud solutions, CRM services, and data analytics support.

With a strong delivery-driven approach and an extensive consultant network, we help businesses accelerate projects, optimize operations, and drive innovation with the right technology talent and solutions.",AADCL2825Q,Services,2016,Mohali,Punjab,"Mohali, Punjab, India",0,3,0,Information Technology (IT & ITES) Services,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F631353627-Logo-cropped.png
205ef806-4db5-4362-bf46-b1f53c009a33,SAI LAXMI ENTERPRISES,"Sai Laxmi Enterprises is a merchant export and trading company based in Telangana, India, specializing in the supply and export of high-quality egg products, seafood, agricultural commodities, and industrial raw materials. We are committed to delivering reliable sourcing, competitive pricing, and quality-focused solutions to global and domestic markets. With a strong supplier network and customer-oriented approach, we aim to build long-term business relationships through timely delivery, transparency, and professional service.",BSOPV8415R,Goods,2023,Rangareddy,Telangana,"Rangareddy, Telangana, India",0,3,0,Food Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260511T093112Z-527122-6b58271c-Blue%20and%20Green%20Minimalist%20Modern%20Logistics%20Company%20Logo.png%201-cropped.png
0a915c75-8489-43c5-acac-193f373206dd,NEW WAVE GLOBAL IMPORT EXPORT,"NEW WAVE GLOBAL is a distinguished exporter, specializing in a diverse range of premium agricultural products meticulously sourced from the fertile soils of India. With a dedicated focus on delivering excellence, we take immense pride in supplying our top-tier products to foreign markets.
We strive to redefine excellence in agricultural exports, consistently delivering superior products that reflect the richness and authenticity of India's agricultural heritage. Join us in experiencing the pinnacle of quality and reliability in every shipment.",ABIPZ1897P,Goods,2023,Surendranagar,Gujarat,"Surendranagar, Gujarat, India",0,0,0,Agricultural or Allied Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260519T103251Z-902082-9e0a34d2-Untitled-cropped.png
abf83886-328e-4eea-85ff-e1c18654840d,Bhandari Import Export,"Bhandari Import Export represents a flawless blend of deep-rooted agricultural heritage and modern international trade dynamics. While our dedicated export division was formally incorporated in 2021, our foundational legacy spans over 55 years of market leadership in India’s domestic agricultural sector. For more than half a century, we have operated as a trusted backbone for premium agricultural supply chains across the nation. Today, we bring this unparalleled domestic sourcing expertise, robust farm-level infrastructure, and time-tested quality control directly to the global stage.

Driven by our core corporate philosophy, ""Green Culture, Green Farming,"" we actively partner with local farmers who utilize eco-friendly, sustainable agricultural practices. This guarantees that our commodities are not only rich in natural flavor, aroma, and nutritional value, but are also cultivated with strict respect for environmental preservation.

Building upon our historic market strength in premium Garlic and Fresh Ginger, Bhandari Import Export has expanded its global portfolio to include high-grade Yellow Maize (Corn). We manage the entire quality loop under rigorous standards—from sustainable field sourcing and technical sorting to commodity-specific export packaging. Catering to international wholesalers, commercial food processors, starch manufacturers, and global animal feed industries, we provide transparent, direct-from-source pricing, predictable logistics, and complete compliance with international food safety regulations.

Bhandari Import Export combines a 55-year domestic agricultural legacy with modern global logistics. Formally incorporated as an export house in 2021, we specialize in sourcing and exporting premium Garlic, Fresh Ginger, and Yellow Maize. Guided by our motto ""Green Culture, Green Farming,"" we deliver sustainably grown, rigorously quality-tested, and custom-packed commodities directly from Indian farms to global ports, ensuring competitive pricing and uncompromised freshness.",BQAPB5086Q,Goods,2021,Chandrapur,Maharashtra,"Chandrapur, Maharashtra, India",0,1,0,Agricultural or Allied Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260519T090811Z-131513-77339129-image_27e68685%20(1)~2-cropped.png
011d48b1-a5e8-4578-a56b-8411f1d4225f,VAIBHAVII GOLDRON PRIVATE LIMITED,,AAFCV5173K,Goods,2016,Surat,Gujarat,"Surat, Gujarat, India",0,0,0,Textile & Apparel Products,0,
324d86c7-5b92-4184-89d6-c0afa601d6be,BEANS N FLAVOUR,,ABAFB9725C,Goods,2023,Thane,Maharashtra,"Thane, Maharashtra, India",0,0,0,Agricultural or Allied Products,0,
782a65e6-ad4a-40b6-ad19-310e202c29a7,VRUNDA EXIM (OPC) PRIVATE LIMITED,"Vrunda Exim Pvt. Ltd. is a reliable and growing company engaged in import and export services, committed to delivering quality products across global markets. With a strong focus on trust, efficiency, and customer satisfaction, we bridge the gap between international suppliers and buyers with seamless trade solutions.

We specialize in sourcing and supplying a wide range of products while ensuring strict quality standards and timely delivery. Our team works closely with global partners to maintain transparency, smooth logistics, and hassle-free transactions.

At Vrunda Exim, we believe in building long-term business relationships through integrity and professionalism. With a vision to expand our global reach, we continuously strive to provide the best import-export solutions tailored to our clients’ needs.",AALCV9435G,Goods,2026,Ahmedabad-,Gujarat,"Ahmedabad-, Gujarat, India",0,1,0,Textile & Apparel Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F600023530-Vrunda%20Exim%20OPC%20Pvt%20Ltd%20Logo.jpg
0032fd2e-c66c-4ce6-a96b-bcca41e06b76,SWAARAMBH ORGANIC WORLD (OPC) PRIVATE LIMITED,"Swaarambh Organic World is a woman-led AgriTech Enterprise dedicated to transforming India’s agricultural landscape through organic farming, digital innovation, and sustainable practices. We pioneer a farm-to-fork model that connects rural farmers directly with markets, ensuring fair value, minimal wastage, and complete transparency.

The company is founded and chaired by Mrs. Durga Bhavani Kandregula, a progressive woman farmer and visionary leader, with Mr. Manikanta Swamy Kandregula, a differently abled and aspiring entrepreneur &amp; advocate, serving as nominee director. 

Together, they represent resilience, inclusion, and purpose-driven entrepreneurship — empowering farmers, promoting eco-friendly agriculture, and delivering authentic organic food to consumers.",ABPCS6132E,Both goods and services,2025,Godavari,Andhra Pradesh,"Godavari, Andhra Pradesh, India",0,1,0,Agricultural or Allied Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260512T094026Z-310477-a4b1b255-Logo-cropped.png
62e671d4-a8d7-4c0e-87d5-bd5183d2013a,NAVKAR SALES,"Based in Ahmadabad, we are a leading agricultural spice wholesaler with a legacy spanning over 40 years. We specialize in the large-scale sourcing and distribution of a comprehensive range of premium Indian spices, leveraging a robust supply network that extends across the entire country.

By bridging the gap between India's diverse spice-growing regions and major manufacturing hubs in Gujarat, Rajasthan, and beyond, we ensure a consistent supply of high-quality produce. Our deep industry heritage and logistical expertise make us a trusted partner for both domestic markets and international trade.
Business Highlights

    Core Business: Wholesaling of All Indian Spices.

    Experience: 40+ years of market leadership.

    Sourcing Network: Pan-India reach across all major spice-growing belts.

    Key Services: Supply chain management, quality sourcing, and distribution for manufacturers.

",0808014951,Both goods and services,2007,New Madhupura,Delhi,"New Madhupura, Delhi, India",0,0,0,Food Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260514T122017Z-362144-83f89925-spices_logo-cropped.png
f07665c1-3516-4e16-ba8f-18d1ffab8c19,SFS GROUP INDIA PRIVATE LIMITED,,0388001674,Both goods and services,1985,Tal Mulshi,Maharashtra,"Tal Mulshi, Maharashtra, India",0,0,0,"Automobiles, Aircrafts and Other Transport Equipment",0,
89ec9dec-7ecc-412f-ab7b-fcde8c966bfe,CGS FASHIONS,"Established in 2010 as a Buying Office cum Merchant Exporter, CGS Fashions has undergone a remarkable transformation, now emerging as a distinguished Manufacturer Exporter. Over the years, we have strategically invested in state-of-the-art machinery, premium dyes, and top-notch chemicals to ensure the highest standards of product quality and safety, solidifying our position as one of the best textile manufacturers in the industry.",0410036951,Goods,2010,C,Tamil Nadu,"C, Tamil Nadu, India",0,0,0,Textile & Apparel Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F129807032-Logo%20-%20CGS%20Fashions.png
082f496b-0b10-472a-bc16-d4d3e015f40c,LEUWINT TECHNOLOGIES PRIVATE LIMITED,"It is with great pleasure and heartfelt enthusiasm that we introduce ourselves — Leuwint Technologies, a name that carries a promise: Let Us Win Together.

Since 2011, we have had the privilege of walking alongside enterprises and startups, helping them build powerful software solutions and connecting them with skilled IT talent that truly makes a difference. Over the years, this journey has been less about transactions and more about relationships — and that philosophy shapes everything we do.

Our teams bring deep expertise across a wide spectrum of technologies — Android, iOS, Flutter,Azure, Golang, Java, Python, DevOps, UI/UX, CI/CD, Infrastructure Consulting, .NET, Angular, Full Stack Development, Testing (Automation & Manual), PEGA, RPA, Cloud-Based Technologies, and Digital Banking Solutions. Beyond these, we take special pride in our ability to serve niche and hard-to-find skill requirements — Middleware Engineers, SAS FRM Support Engineers, Change Managers, Site Reliability Engineers, Suntech VAT Experts, and more — because we understand that it's often the rarest expertise that makes the biggest impact.

At Leuwint, we don't just deliver services — we invest in outcomes. Through our proven Training Model and Quality Assurance Partnerships, we ensure that what we build together stands the test of time. From end-to-end application development and digital transformation to ERP, Data Analytics, Cybersecurity, and CRM — backed by robust infrastructure — we are equipped to support you at every stage of your journey.

Above all, we want you to know that for us, this is not just a business opportunity — it is a chance to serve, to contribute, and to grow together.
We would be truly honoured to extend our wholehearted support to you and your team, and we are fully committed to making this collaboration a meaningful and successful one.",AACCL0980B,Services,2011,Palakkad,Kerala,"Palakkad, Kerala, India",0,0,0,Information Technology (IT & ITES) Services,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260523T084247Z-933047-4ddbacdd-leuwint%20logo%20new-cropped.png
0f420de7-5ed2-42ce-83e1-7e21d52d4015,NEXBY AI SOLUTIONS PRIVATE LIMITED,"Nexby AI bridges the gap between advanced artificial intelligence and daily enterprise operations. We build and deploy autonomous AI agents that live directly within your existing ERP, CRM, and proprietary software systems. By automating complex, multi-step workflows across sales, customer support, and recruitment, we transform your static databases into an active, intelligent workforce. We deliver AI that drives measurable ROI—without disrupting your current tech stack.",AAJCN6718Q,Services,2024,Mumbai,Maharashtra,"Mumbai, Maharashtra, India",0,2,0,Information Technology (IT & ITES) Services,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F336432928-Nexby%20AI%20Solutions%20Logo.png
10aea4e0-d511-48ae-bf43-4fffce45242a,LUXORA HARVEST LLP,"Luxora Harvest LLP is an India-based export and trading company specializing in premium-quality agricultural products, spices, fresh fruits, and food commodities sourced directly from trusted farmers and producers. We are committed to delivering excellence through quality assurance, ethical sourcing, competitive pricing, and reliable global supply solutions.",AANFL0858N,Both goods and services,2026,Hyderabad,Telangana,"Hyderabad, Telangana, India",0,3,0,Agricultural or Allied Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260513T063252Z-890261-5941aef3-WhatsApp%20Image%202026-05-02%20at%206.11.54%20AM-cropped.png
0da5d078-a71c-4776-9fda-179de58c422a,AGRAWAL METALS ENGINEERING,,ACLFA0734A,Goods,2025,Jaipur,Rajasthan,"Jaipur, Rajasthan, India",0,4,0,Engineering Products,0,
a44f8d99-be1d-4864-bcb9-15a2b18c7f0a,SOURCEIFY TRADING PRIVATE LIMITED,,ABDCS0316E,Goods,2019,Rangareddy,Telangana,"Rangareddy, Telangana, India",0,0,0,Paper and Paperboard & Articles,0,
ab30902e-abd2-4591-8d89-ae9325dd0145,Bhagwati Woven Pvt Ltd,,0813015839,Goods,2010,Bidaj Kheda,Gujarat,"Bidaj Kheda, Gujarat, India",0,0,0,Plastic and Allied Products,0,
7bfcb7d7-1b53-416e-9e5e-7f74d5a7043e,MEHROTRA BIOTECH PRIVATE LIMITED,,0612002535,Goods,2010,Lucknow,Uttar Pradesh,"Lucknow, Uttar Pradesh, India",0,1,0,Engineering Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260721T072138Z-317303-3e6736df-logo%20updated-cropped.png
be0e6568-e123-4bad-bdd7-850e694ed488,METHODHUB SOFTWARE LIMITED,,AAKCM2771M,Services,2016,Bengaluru Urban,Karnataka,"Bengaluru Urban, Karnataka, India",0,0,0,Information Technology (IT & ITES) Services,0,
c10064fa-3202-4b72-85d1-02515004f5a2,ULTRAMODE ENGINEERING,"Ultramode Engineering is a Pune-based precision engineering and manufacturing company specializing in CNC machining, marine diesel engine spare parts, service tools, and industrial components. The company follows ISO 9001 quality standards and serves domestic and export markets, with expanding capabilities in railway components and wheel earthing equipment manufacturing.",3111015696,Both goods and services,2009,Dhayari Dalaviwadi,Maharashtra,"Dhayari Dalaviwadi, Maharashtra, India",0,2,0,Engineering Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260511T072444Z-201535-58e9f54b-UME%20LOGO-cropped.png
5f3825f9-81cf-4fd0-8a3f-5900543077bf,CROSSORB LLP,"Crossorb LLP is an Indian merchant exporter specializing in agricultural and food products. We help international buyers source premium-quality Makhana (Fox Nuts), tea, dehydrated vegetables, and other agricultural products from verified manufacturers and Farmer Producer Organizations (FPOs) across India. Our focus is on quality-controlled sourcing, transparent communication, and reliable export execution to build long-term business relationships.",AAVFC9587B,Goods,2025,South Delhi,Delhi,"South Delhi, Delhi, India",0,0,0,Agricultural or Allied Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260520T123351Z-525894-16bfc4db-Screenshot%202026-04-10%20224210-cropped.png
a2864edb-d8ec-420c-afea-ebbf5d80884e,SHRI VENKATESWARA HI-TECH MACHINERIES PRIVATE LIMITED,"SVHM is a renowned manufacturer of high‑precision and heavy fabricated products, backed by a legacy of over 55 years. With state‑of‑the‑art infrastructure and advanced manufacturing capabilities, we deliver complete turnkey solutions worldwide—from conceptualization to commissioning—including design, machining, assembly, testing, and on‑time delivery.
We work with a wide range of ferrous and non‑ferrous metals, producing precision‑engineered components ranging from 0.5 kg to 20‑tonne single‑piece items. Our operations are supported by ISO 9001:2015 and DGQA‑certified quality systems.
We have also established a robust USA supply chain network, efficiently supporting customers with both low‑volume and high‑volume production requirements.",3208007248,Both goods and services,1990,Coimbatore,Tamil Nadu,"Coimbatore, Tamil Nadu, India",0,0,0,Mechanical and Electrical Equipments,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260512T000839Z-424725-d69cf79d-LOGO-cropped.png
c41a942e-c4b0-4f04-aca8-2f73c4cd6650,CNC SHOP FLOOR PRIVATE LIMITED,,AAMCC6842M,Both goods and services,2025,Surat,Gujarat,"Surat, Gujarat, India",0,1,0,Engineering Products,0,
95194ee3-1f55-46cd-9e2c-9327175e0ab4,TECZHAR PRIVATE LIMITED,"TECZHAR PRIVATE LIMITED IS A LEADING EXPORTER OF INDUSTRIAL REQUIREMENTS OF EPC CONTRACTORS, MANUFACTURERS, DISTRIBUTORS ACROSS THE GLOBE. WE HAVE SUCCESSFULLY EXPORTED HIGH QUALITY INDUSTRIAL PRODUCTS TO VARIOUS CLIENTS FROM 89 COUNTRIES.



OUR PRODUCT RANGE INCLUDE BUT NOT LIMITED TO CONTROL PANELS, PLC, JUNCTION BOXES, VFD PANELS, MIMIC PANELS, AC/DC DRIVES, SERVO MOTORS, INDUSTRIAL PUMPS, VALVES, IE2 & IE3 MOTORS, SOFT STARTERS, GEAR BOXES, INDUSTRIAL UPS, INVERTERS, BATTERIES, INDUSTRIAL TEST, DIAGNOSTICS & MEASUREMENT EQUIPMENT, LED FLOOD LIGHTS, EXPLOSION PROOF PRODUCTS…ETC WITH TOP BRANDS INCLUDING SIEMENS, LEGRAND, ABB, OMRON, POLYCAB, FINOLEX, PHILIPS, CONNECTWELL, KSB, FLUKE, KIRLOSKAR, SCHNEIDER, L&T WE HAVE SUCCESSFULLY GAINED TRUST WORTHY REPUTATION IN THE GLOBAL MARKET",AAGCT9948R,Both goods and services,2018,Aurangabad,Maharashtra,"Aurangabad, Maharashtra, India",0,0,0,Engineering Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260824T053231Z-494262-b4aa6a8b-Logo_final-01-cropped.png
